Cust_id,account_length,area_code,phone_number,international_plan,Voice_mail_plan,Number_vmail_messages,Total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,customer_service_calls,churn
Cust_1939,155,408,414-4741,no,No,0,179.4,86,21.85,188.4,91,16.01,254.4,85,11.45,6.8,6,1.84,1,FALSE
Cust_1940,113,510,403-9719,no,Yes,39,126.8,100,21.88,227.1,67,19.3,178.1,135,8.01,9.2,4,2.48,2,TRUE
Cust_1941,123,415,371-8452,no,Yes,33,143,92,29.27,162.6,76,13.82,250.3,101,11.26,8.7,4,2.35,1,FALSE
Cust_1942,145,408,392-6239,no,No,0,91.9,124,33.86,126,86,10.71,289.2,135,13.01,7.6,3,2.05,1,FALSE
Cust_1943,42,415,410-5250,no,No,0,210.4,98,31.37,200.5,93,17.04,279.2,91,12.56,8.8,3,2.38,2,FALSE
Cust_1944,125,510,336-1574,no,Yes,29,201.3,99,28.66,175.6,107,14.93,243.3,92,10.95,10.9,7,2.94,0,FALSE
Cust_1945,131,415,406-8324,no,No,0,145.6,118,29.58,205.3,81,17.45,218.2,90,9.82,6.7,3,1.81,1,FALSE
Cust_1946,107,415,411-7110,no,Yes,31,203.5,65,39.17,257.4,80,21.88,107.3,88,4.83,8.5,3,2.3,1,FALSE
Cust_1947,48,408,341-9907,no,No,0,232.4,73,33.69,202.8,115,17.24,146.4,73,6.59,5.1,5,1.38,1,FALSE
Cust_1948,76,510,400-8952,no,Yes,8,86.5,96,31.64,211.6,100,17.99,230.6,100,10.38,8,4,2.16,0,FALSE
Cust_1949,128,415,333-9266,no,No,0,156,105,25.25,243,106,20.66,255.2,114,11.48,6.8,2,1.84,1,FALSE
Cust_1950,73,415,419-4894,no,No,0,326.3,109,26.71,268.8,83,22.85,181.5,91,8.17,10,8,2.7,0,FALSE
Cust_1951,52,415,364-9904,no,No,0,195,110,26.35,133.4,104,11.34,176.1,84,7.92,7,4,1.89,4,TRUE
Cust_1952,126,415,394-3048,yes,No,0,110,123,21.98,176.5,114,15,154.5,102,6.95,9.6,7,2.59,1,FALSE
Cust_1953,124,415,352-6265,no,No,0,147.1,77,32.05,182,123,15.47,218.2,127,9.82,6.1,6,1.65,1,FALSE
Cust_1954,137,408,357-3187,no,No,0,156,120,35.5,225.3,100,19.15,221.6,130,9.97,11.1,5,3,0,FALSE
Cust_1955,71,510,373-8483,no,No,0,98.2,82,40.46,278.5,94,23.67,193.1,134,8.69,11.8,10,3.19,0,TRUE
Cust_1956,139,415,375-9930,no,No,0,210.6,103,35.89,206.9,108,17.59,193.9,70,8.73,5.6,4,1.51,0,FALSE
Cust_1957,107,510,352-6282,no,No,0,159.9,87,33.81,207,90,17.6,159.8,76,7.19,12.6,4,3.4,3,FALSE
Cust_1958,147,408,396-2945,no,No,0,123.8,79,36.18,204.1,91,17.35,156.2,113,7.03,10.2,2,2.75,1,FALSE
Cust_1959,116,510,412-3527,no,Yes,15,117.6,126,23.36,120,94,10.2,130.3,64,5.86,12.4,2,3.35,3,FALSE
Cust_1960,60,510,328-4231,no,Yes,28,105.3,75,32.61,267.8,135,22.76,200.5,62,9.02,12.8,3,3.46,2,FALSE
Cust_1961,38,510,413-9055,no,No,0,111.7,92,25.33,49.2,78,4.18,163.3,93,7.35,13.9,11,3.75,0,FALSE
Cust_1962,63,408,363-8755,no,No,0,159.3,118,19.91,249.6,90,21.22,162.2,84,7.3,11.1,4,3,3,FALSE
Cust_1963,94,415,388-8891,no,No,0,81.7,79,18.36,241.9,152,20.56,252.1,92,11.34,10.4,3,2.81,3,FALSE
Cust_1964,131,415,360-1776,no,Yes,21,238,133,19.18,199.4,116,16.95,142.7,105,6.42,10.1,5,2.73,0,FALSE
Cust_1965,158,510,411-3578,no,Yes,40,128.1,105,29.9,188.3,88,16.01,188.3,98,8.47,11,6,2.97,1,FALSE
Cust_1966,139,510,399-7268,no,Yes,31,171.2,109,40.22,169.9,107,14.44,212.3,118,9.55,11.1,2,3,1,TRUE
Cust_1967,77,415,350-1532,no,No,0,109,102,28.8,184.9,144,15.72,234.3,89,10.54,2,7,0.54,1,FALSE
Cust_1968,140,415,359-2197,no,No,0,220,79,22.03,246.2,99,20.93,172.1,124,7.74,9.4,10,2.54,3,FALSE
Cust_1969,72,408,407-9290,no,No,0,55.6,97,30.11,184.7,105,15.7,174.1,94,7.83,8,6,2.16,1,FALSE
Cust_1970,52,510,358-6672,no,Yes,23,286.6,63,22.66,184.1,123,15.65,272.9,107,12.28,13.5,2,3.65,1,FALSE
Cust_1971,103,510,393-4621,no,No,0,207.6,121,28.53,212.9,123,18.1,208.2,73,9.37,13,3,3.51,5,FALSE
Cust_1972,74,415,336-7357,no,Yes,31,109.6,107,29.68,310.6,115,26.4,234.7,92,10.56,9,4,2.43,1,FALSE
Cust_1973,124,415,351-1466,no,No,0,175.7,101,25.55,255.9,112,21.75,136.7,62,6.15,12.5,4,3.38,2,FALSE
Cust_1974,85,510,394-6668,no,No,0,205.2,110,48.14,239.7,108,20.37,149.5,80,6.73,6.3,1,1.7,5,FALSE
Cust_1975,113,408,403-2673,no,Yes,34,232.6,83,26.83,161.5,56,13.73,271.5,100,12.22,8.7,2,2.35,5,TRUE
Cust_1976,71,408,355-1735,no,No,0,102.7,132,24,149.1,90,12.67,171.4,72,7.71,7,2,1.89,2,FALSE
Cust_1977,177,415,416-7679,no,No,0,169.3,106,39.13,196.1,78,16.67,215.4,108,9.69,10.4,2,2.81,1,FALSE
Cust_1978,49,415,340-4972,yes,No,0,251,92,40.43,208.9,119,17.76,167.8,86,7.55,15.6,6,4.21,2,TRUE
Cust_1979,106,510,417-4826,yes,No,0,230.4,84,34.68,168.5,61,14.32,164,102,7.38,13.3,3,3.59,3,TRUE
Cust_1980,60,510,408-6676,no,No,0,109.8,106,37.59,178.6,48,15.18,202.7,90,9.12,7.4,3,2,1,FALSE
Cust_1981,43,408,417-6683,no,No,0,279.5,93,30.12,142.6,60,12.12,314.1,144,14.13,12.7,2,3.43,4,FALSE
Cust_1982,66,510,331-6270,no,Yes,38,214.4,133,20.06,248.1,99,21.09,214.4,122,9.65,5.3,5,1.43,1,FALSE
Cust_1983,125,415,404-9754,no,No,0,96.1,73,27.85,255.6,85,21.73,192.9,95,8.68,15.7,4,4.24,0,FALSE
Cust_1984,114,510,364-9425,no,Yes,23,224,96,24.02,230.4,88,19.58,223.7,85,10.07,9.4,3,2.54,3,FALSE
Cust_1985,112,415,339-6477,no,No,0,211.1,119,46.33,226.1,94,19.22,159.1,94,7.16,16.4,5,4.43,3,TRUE
Cust_1986,101,408,362-2787,no,No,0,109.2,112,20.21,228.3,97,19.41,180.1,111,8.1,8.2,5,2.21,2,FALSE
Cust_1987,70,415,405-9233,no,No,0,220,100,1.34,136.4,83,11.59,156.6,89,7.05,12.1,1,3.27,0,FALSE
Cust_1988,59,408,416-1845,no,Yes,32,96.5,96,27.12,167.2,123,14.21,138.6,106,6.24,10.2,4,2.75,0,FALSE
Cust_1989,59,408,385-9657,no,No,0,183.5,70,25.53,185.7,98,15.78,212.5,128,9.56,12.1,2,3.27,1,FALSE
Cust_1990,124,415,420-5652,no,Yes,38,107.9,35,24.57,262.3,101,22.3,226.5,82,10.19,12,7,3.24,2,FALSE
Cust_1991,99,415,415-1141,no,No,0,161,88,23.92,210.9,98,17.93,229.9,125,10.35,12.4,4,3.35,2,FALSE
Cust_1992,150,510,334-5634,no,No,0,149.2,123,28.76,216.8,83,18.43,179.4,107,8.07,12.6,3,3.4,1,FALSE
Cust_1993,81,510,403-4200,no,No,0,137.8,77,37.54,148.5,87,12.62,183.9,100,8.28,7.6,3,2.05,2,FALSE
Cust_1994,86,510,357-7893,no,Yes,40,141.7,96,36.77,266.3,77,22.64,214,110,9.63,4.5,3,1.22,0,FALSE
Cust_1995,84,510,369-2899,no,Yes,22,196.4,96,28.82,157.6,94,13.4,98.2,70,4.42,10.6,7,2.86,0,FALSE
Cust_1996,118,510,381-1026,no,No,0,146.8,119,43.57,258.1,91,21.94,215.5,130,9.7,11.7,1,3.16,1,FALSE
Cust_1997,89,415,388-8722,no,No,0,173.9,128,30.55,299.8,92,25.48,185.3,120,8.34,7.6,3,2.05,1,FALSE
Cust_1998,93,415,418-3135,no,Yes,34,305.2,120,45.22,130.1,84,11.06,165.8,63,7.46,13.1,6,3.54,3,FALSE
Cust_1999,85,415,380-3974,no,Yes,29,162.3,97,16.44,193.8,95,16.47,171.7,88,7.73,9.7,3,2.62,2,FALSE
Cust_2000,160,408,338-7232,no,No,0,150,116,14.06,194.6,95,16.54,159,54,7.15,10.9,9,2.94,0,FALSE
Cust_2001,28,415,334-5223,no,No,0,197.5,87,28.59,161.7,92,13.74,192.4,112,8.66,10.1,3,2.73,3,FALSE
Cust_2002,73,408,340-8323,no,No,0,240.2,109,48.69,178.2,67,15.15,214.2,152,9.64,10.7,14,2.89,1,TRUE
Cust_2003,156,408,337-6851,no,Yes,30,186.2,95,29.63,186.6,128,15.86,258.2,105,11.62,12.9,5,3.48,3,FALSE
Cust_2004,33,415,344-5973,yes,Yes,17,236.7,100,32.4,161.7,104,13.74,189.9,136,8.55,13,6,3.51,1,FALSE
Cust_2005,77,510,335-2261,no,No,0,173.2,86,29.84,205.1,78,17.43,245.2,100,11.03,17.8,3,4.81,4,FALSE
Cust_2006,119,415,343-1458,no,No,0,181.3,102,22.68,204.6,71,17.39,196.9,103,8.86,11.1,7,3,1,FALSE
Cust_2007,91,510,415-4875,no,No,0,175.4,96,34.78,136,93,11.56,210.5,82,9.47,6.6,2,1.78,3,FALSE
Cust_2008,102,510,381-2726,no,No,0,87.6,88,41.17,233.2,89,19.82,188.5,121,8.48,6.2,6,1.67,3,FALSE
Cust_2009,86,415,395-3852,no,No,0,203.3,112,43.03,210.1,94,17.86,95,98,4.27,11.9,4,3.21,3,FALSE
Cust_2010,82,415,358-7914,no,No,0,92.6,110,22.1,185.3,88,15.75,178.7,105,8.04,8.3,4,2.24,0,FALSE
Cust_2011,89,408,332-6958,no,No,0,160.8,151,18,189.6,142,16.12,170.9,67,7.69,12.7,7,3.43,0,FALSE
Cust_2012,86,415,355-1019,no,Yes,32,50.6,98,33.01,193.8,95,16.47,192,123,8.64,9.3,7,2.51,3,FALSE
Cust_2013,134,408,382-9447,no,No,0,134.9,111,31.25,123.5,92,10.5,160.7,105,7.23,6.1,2,1.65,1,FALSE
Cust_2014,92,415,386-8536,no,No,0,252.1,82,33.41,190,89,16.15,163.2,99,7.34,10.8,2,2.92,2,FALSE
Cust_2015,87,510,363-3818,no,Yes,41,215.5,81,31.37,172,103,14.62,183.4,96,8.25,13.7,3,3.7,3,FALSE
Cust_2016,64,408,360-6416,no,No,0,124.8,113,44.52,148.1,99,12.59,145.2,74,6.53,13.8,4,3.73,0,FALSE
Cust_2017,80,510,332-8764,no,No,0,178.7,118,34.41,260.2,67,22.12,177.4,112,7.98,9.2,5,2.48,3,FALSE
Cust_2018,165,415,398-4814,no,No,0,183.2,113,28.46,172.7,94,14.68,192.6,113,8.67,9.5,4,2.57,3,FALSE
Cust_2019,153,415,410-5963,no,No,0,147.1,104,28.51,246.8,91,20.98,203.9,117,9.18,7.5,11,2.03,1,FALSE
Cust_2020,41,415,399-6642,no,No,0,230.1,109,32.59,193,86,16.41,149.4,93,6.72,11.1,4,3,1,FALSE
Cust_2021,108,415,390-9986,no,No,0,135.8,78,40.83,230.3,109,19.58,217,83,9.76,5.2,1,1.4,2,FALSE
Cust_2022,104,415,391-1793,no,Yes,20,205.7,112,32.15,178.2,97,15.15,199.3,104,8.97,11.1,4,3,1,FALSE
Cust_2023,115,408,352-5542,no,No,0,73.8,67,21.71,182.9,90,15.55,172.9,92,7.78,10.6,7,2.86,1,FALSE
Cust_2024,87,415,386-8118,no,No,0,189.3,106,34.88,99.5,122,8.46,189.5,75,8.53,13.4,3,3.62,1,FALSE
Cust_2025,159,415,394-9825,no,Yes,42,137.3,93,26.11,216.9,88,18.44,161.3,91,7.26,12.6,3,3.4,2,FALSE
Cust_2026,119,510,382-4952,no,No,0,70.7,129,26.27,193.6,87,16.46,180.9,145,8.14,13.4,3,3.62,2,FALSE
Cust_2027,69,415,387-2698,no,No,0,204.6,109,26.13,194,105,16.49,256.1,114,11.52,14.1,6,3.81,1,FALSE
Cust_2028,87,408,417-1360,yes,No,0,123.1,138,29.1,185.8,102,15.79,227.6,97,10.24,10.8,3,2.92,1,FALSE
Cust_2029,93,510,408-4836,no,Yes,19,129.7,106,55.78,151.7,89,12.89,303.5,114,13.66,8.7,3,2.35,1,TRUE
Cust_2030,154,415,374-8329,yes,No,0,198.7,69,24.8,208.2,141,17.7,180.9,106,8.14,14.4,10,3.89,0,TRUE
Cust_2031,57,415,363-8424,no,No,0,215.9,76,34.2,280.1,122,23.81,154.2,110,6.94,11.8,1,3.19,1,FALSE
Cust_2032,130,510,408-8910,no,No,0,119.2,72,23.65,246,112,20.91,207.2,121,9.32,11.4,9,3.08,5,FALSE
Cust_2033,151,415,399-3840,no,No,0,144.3,128,20.21,278.3,65,23.66,194.8,61,8.77,13.2,10,3.56,2,FALSE
Cust_2034,162,408,367-8692,no,No,0,235.2,87,36.99,279,71,23.72,250.7,65,11.28,10.4,4,2.81,2,TRUE
Cust_2035,60,415,387-4504,no,No,0,115,133,24.65,209.1,92,17.77,328.5,112,14.78,14.6,2,3.94,1,FALSE
Cust_2036,81,510,328-2647,no,No,0,151.7,89,34.6,289.6,69,24.62,212.9,71,9.58,8.7,3,2.35,3,FALSE
Cust_2037,132,415,369-7903,no,No,0,153.1,115,40.82,180.4,91,15.33,133.4,122,6,8,6,2.16,3,FALSE
Cust_2038,86,408,399-6852,no,No,0,218.6,121,14.25,240.2,96,20.42,158.6,108,7.14,6.7,8,1.81,1,FALSE
Cust_2039,136,408,335-4888,no,No,0,190.3,106,45.87,228.8,101,19.45,257.5,106,11.59,10.1,8,2.73,1,TRUE
Cust_2040,121,415,344-2260,no,No,0,184.7,84,21.47,209.6,102,17.82,192.5,129,8.66,10.6,2,2.86,1,FALSE
Cust_2041,105,510,349-4070,no,No,0,115.3,125,14.98,175.9,142,14.95,269.9,85,12.15,9.7,1,2.62,2,FALSE
Cust_2042,105,415,394-6505,no,No,0,294.2,61,37.15,196.7,74,16.72,151.1,103,6.8,9.9,4,2.67,2,FALSE
Cust_2043,51,415,419-3612,no,No,0,215.6,61,40.26,263.4,97,22.39,181.1,91,8.15,11.2,8,3.02,1,FALSE
Cust_2044,64,408,356-1952,no,No,0,128.8,117,21.1,192.8,108,16.39,162.9,84,7.33,6.4,5,1.73,3,FALSE
Cust_2045,80,510,416-7866,yes,Yes,24,71.2,132,31.31,167.5,109,14.24,212.8,114,9.58,10,10,2.7,0,FALSE
Cust_2046,56,415,398-1759,no,No,0,94.9,133,37.86,277,89,23.55,101.8,94,4.58,13.6,4,3.67,4,FALSE
Cust_2047,120,415,338-9950,no,No,0,259.4,98,25.36,193.6,88,16.46,248.9,119,11.2,11.1,5,3,1,FALSE
Cust_2048,103,510,412-7278,no,Yes,28,215.8,125,35.11,180.2,113,15.32,220.6,95,9.93,12.2,4,3.29,3,FALSE
Cust_2049,164,510,347-1263,no,No,0,97.5,102,27.15,168.8,113,14.35,244.1,127,10.98,9.6,9,2.59,3,FALSE
Cust_2050,116,415,386-5684,no,No,0,146.5,118,34.8,209.4,91,17.8,212.9,67,9.58,7,2,1.89,2,FALSE
Cust_2051,121,408,334-4354,no,No,0,139.9,79,36.24,120.7,116,10.26,244.4,102,11,7.5,4,2.03,1,FALSE
Cust_2052,55,415,398-5970,yes,Yes,21,153.2,121,45.83,171.7,91,14.59,219,98,9.86,8.2,6,2.21,1,FALSE
Cust_2053,183,415,330-3429,no,No,0,103.5,92,19.84,213.8,112,18.17,214.3,112,9.64,9.7,6,2.62,2,FALSE
Cust_2054,104,408,418-4637,no,No,0,185.8,101,44.78,235.5,117,20.02,102,146,4.59,13,4,3.51,0,FALSE
Cust_2055,90,408,393-7322,no,No,0,129.5,97,23.83,213.9,102,18.18,120,126,5.4,7.1,2,1.92,1,FALSE
Cust_2056,82,415,353-5557,no,No,0,236.6,101,33.61,127.6,83,10.85,142.1,103,6.39,13.5,3,3.65,1,FALSE
Cust_2057,101,415,411-5334,no,No,0,260.4,92,23.15,220.9,110,18.78,196.9,116,8.86,13.3,7,3.59,3,FALSE
Cust_2058,9,415,398-8588,no,No,0,167.3,87,15.05,178.8,108,15.2,228.7,96,10.29,11.5,3,3.11,2,FALSE
Cust_2059,97,415,374-7285,no,No,0,113,58,36.6,242.4,91,20.6,279.8,105,12.59,12.1,9,3.27,0,FALSE
Cust_2060,94,408,379-7215,no,No,0,185.7,104,45.76,193.8,144,16.47,257.6,61,11.59,8.9,2,2.4,3,TRUE
Cust_2061,127,510,357-7875,no,No,0,136.2,118,34.65,267.1,48,22.7,225.1,105,10.13,7.3,5,1.97,0,FALSE
Cust_2062,125,510,393-9677,no,Yes,29,222.6,112,45.63,222.2,108,18.89,117.6,102,5.29,10.3,3,2.78,0,FALSE
Cust_2063,140,415,345-9598,no,No,0,197.3,104,27.05,269.8,106,22.93,220.4,116,9.92,10.3,4,2.78,1,FALSE
Cust_2064,90,415,353-3203,no,No,0,208,122,19.45,127.7,154,10.85,253.1,109,11.39,10.1,5,2.73,2,FALSE
Cust_2065,67,415,330-7486,no,No,0,118.5,65,23.61,208.9,109,17.76,232.4,82,10.46,9.2,3,2.48,2,FALSE
Cust_2066,113,415,397-6425,no,No,0,153.2,55,31.62,237.4,105,20.18,148.1,83,6.66,12.2,6,3.29,1,FALSE
Cust_2067,121,510,338-1815,no,No,0,168.6,91,28.97,254.5,90,21.63,219.6,122,9.88,15.1,5,4.08,0,FALSE
Cust_2068,93,408,406-5023,no,No,0,224.2,95,27.97,230.9,87,19.63,149.9,91,6.75,9.9,3,2.67,4,FALSE
Cust_2069,121,408,368-2458,no,Yes,43,118.4,121,28.66,168.6,94,14.33,95.3,59,4.29,12.3,4,3.32,1,FALSE
Cust_2070,53,408,400-8375,no,No,0,190.9,119,44.4,250.8,105,21.32,176,112,7.92,9.8,2,2.65,0,TRUE
Cust_2071,75,415,387-8201,no,No,0,317.8,91,32.39,178.4,75,15.16,162.4,113,7.31,13.1,5,3.54,1,FALSE
Cust_2072,132,510,346-4360,no,No,0,312,121,30.79,314.4,109,26.72,246.7,81,11.1,4.2,9,1.13,2,FALSE
Cust_2073,162,408,412-8811,no,No,0,146,131,30.11,114.7,122,9.75,153.6,88,6.91,6.5,6,1.76,3,FALSE
Cust_2074,140,415,413-3990,no,No,0,131.6,114,27.29,240.5,103,20.44,233.5,121,10.51,11.3,4,3.05,1,FALSE
Cust_2075,91,408,345-2448,no,Yes,33,193.4,116,22.9,295.3,98,25.1,195.5,121,8.8,6.6,5,1.78,2,FALSE
Cust_2076,73,510,394-4512,no,No,0,185.1,107,33.69,139.1,123,11.82,199.1,139,8.96,8.8,1,2.38,2,FALSE
Cust_2077,95,408,400-8538,yes,No,0,193.3,134,38.91,255.7,71,21.73,208,120,9.36,10.1,2,2.73,4,TRUE
Cust_2078,145,408,412-8769,no,No,0,146.4,137,41.09,135.8,100,11.54,277.6,123,12.49,13.1,3,3.54,0,FALSE
Cust_2079,100,415,390-1552,no,No,0,123.2,108,22.29,176.2,81,14.98,89.7,81,4.04,4.3,4,1.16,1,FALSE
Cust_2080,122,415,389-2477,no,No,0,205,101,39.8,200.2,121,17.02,237.4,89,10.68,13.1,9,3.54,2,FALSE
Cust_2081,109,415,389-4695,no,No,0,128.7,72,34.02,300.9,120,25.58,236,68,10.62,11.9,5,3.21,0,FALSE
Cust_2082,82,408,406-8037,no,No,0,216.9,107,26.18,94.4,114,8.02,287.6,95,12.94,10.1,7,2.73,1,FALSE
Cust_2083,65,415,382-9138,no,No,0,150,106,38.11,189.6,100,16.12,222.8,75,10.03,9.8,4,2.65,0,FALSE
Cust_2084,52,510,414-7942,no,No,0,212,83,25.21,181.6,79,15.44,155.6,104,7,8.3,6,2.24,3,FALSE
Cust_2085,136,415,348-7071,no,Yes,37,167.3,76,29.68,176.6,114,15.01,214.4,91,9.65,8.8,5,2.38,2,FALSE
Cust_2086,75,415,404-2942,no,Yes,30,177.3,110,23.55,153.2,86,13.02,215.6,103,9.7,11.1,7,3,1,FALSE
Cust_2087,146,408,348-3581,no,No,0,149.6,69,18.53,265.8,98,22.59,228.3,80,10.27,12.6,2,3.4,1,FALSE
Cust_2088,105,408,327-6764,no,No,0,345.3,99,27.59,212.5,95,18.06,214.7,114,9.66,11.1,8,3,4,FALSE
Cust_2089,48,415,405-2831,no,No,0,264.9,84,35.84,189.6,98,16.12,157.6,99,7.09,16.4,3,4.43,2,FALSE
Cust_2090,45,415,416-4351,no,No,0,122,107,24.21,318.7,78,27.09,224.1,108,10.08,11.1,7,3,1,FALSE
Cust_2091,106,415,419-3196,no,No,0,225.1,104,38,235.1,99,19.98,140.1,90,6.3,10.6,5,2.86,2,FALSE
Cust_2092,33,510,411-6211,no,No,0,208.4,65,31.03,232.1,96,19.73,149.2,82,6.71,7.5,2,2.03,2,FALSE
Cust_2093,68,408,391-8369,no,Yes,30,173.1,97,37.33,141.1,144,11.99,205.7,101,9.26,10.8,4,2.92,2,FALSE
Cust_2094,106,408,416-4464,no,No,0,162.4,66,32.91,238.2,82,20.25,176.4,107,7.94,12.9,3,3.48,0,FALSE
Cust_2095,141,415,347-1814,no,Yes,13,281.2,111,32.71,156.9,87,13.34,175.8,82,7.91,11,6,2.97,0,FALSE
Cust_2096,98,408,386-7337,no,No,0,208.3,122,40.15,189.4,110,16.1,153.6,104,6.91,13.3,4,3.59,0,FALSE
Cust_2097,94,510,375-8505,no,No,0,224.2,88,39.64,113.3,102,9.63,118,71,5.31,16.1,4,4.35,0,FALSE
Cust_2098,65,510,407-5056,no,No,0,189.3,53,27,188.5,132,16.02,189.3,87,8.52,9.8,4,2.65,2,FALSE
Cust_2099,85,415,367-8924,no,Yes,24,232.9,112,21.44,274.7,126,23.35,184.4,95,8.3,9.8,4,2.65,1,FALSE
Cust_2100,71,510,419-5171,no,Yes,37,155,108,49.37,253.9,92,21.58,263.3,126,11.85,10.1,5,2.73,3,TRUE
Cust_2101,112,408,396-7687,no,No,0,154.4,113,10.3,165.9,96,14.1,132.8,99,5.98,13.3,7,3.59,0,FALSE
Cust_2102,110,415,394-4548,no,No,0,234.7,95,25.23,193.8,98,16.47,206,106,9.27,6.9,6,1.86,0,FALSE
Cust_2103,111,415,382-6438,no,No,0,240,108,41.91,216.3,89,18.39,179.6,99,8.08,12.7,3,3.43,2,FALSE
Cust_2104,74,408,413-2194,no,No,0,298.4,112,50.68,201.3,100,17.11,214.7,88,9.66,9.7,4,2.62,2,TRUE
Cust_2105,105,510,366-2622,no,No,0,166,82,20.28,185.1,111,15.73,157,74,7.07,10.9,4,2.94,2,FALSE
Cust_2106,40,408,416-7591,no,No,0,174.5,82,41.23,232.9,97,19.8,154,86,6.93,9.6,7,2.59,0,FALSE
Cust_2107,128,408,355-2634,yes,Yes,27,175.5,89,37.76,160.6,109,13.65,218.8,102,9.85,13.6,2,3.67,0,TRUE
Cust_2108,123,408,422-5350,no,Yes,35,157.5,135,40.15,273.9,88,23.28,227,77,10.22,10.1,6,2.73,2,TRUE
Cust_2109,122,510,329-2388,no,Yes,35,207.5,87,24.51,212.2,74,18.04,169.3,87,7.62,9.5,4,2.57,0,FALSE
Cust_2110,114,408,381-5273,no,Yes,16,144.8,100,26.28,241.6,109,20.54,160,112,7.2,12.6,1,3.4,3,FALSE
Cust_2111,102,415,421-6694,no,No,0,258.8,100,23.36,176.7,83,15.02,188.2,93,8.47,10.2,6,2.75,2,FALSE
Cust_2112,126,415,342-1702,no,No,0,226.9,93,17.63,127,107,10.8,329.3,66,14.82,14.4,1,3.89,0,FALSE
Cust_2113,150,415,381-4029,no,No,0,152.9,112,23.22,209.4,81,17.8,161.1,78,7.25,12.2,2,3.29,4,TRUE
Cust_2114,60,408,335-2967,no,No,0,150.8,101,49.27,255.6,115,21.73,242.8,76,10.93,11.7,4,3.16,2,TRUE
Cust_2115,123,408,416-6594,no,Yes,32,322.4,85,44.35,168.5,103,14.32,178.3,91,8.02,13.3,5,3.59,3,FALSE
Cust_2116,138,510,388-6026,yes,No,0,153.6,129,33.35,176.5,86,15,232.4,108,10.46,15.2,1,4.1,0,TRUE
Cust_2117,29,510,367-1024,no,Yes,22,215.1,71,33.25,126.4,74,10.74,148.6,87,6.69,14.2,4,3.83,1,FALSE
Cust_2118,111,415,386-7118,no,Yes,35,174.4,96,37.77,162.5,111,13.81,184.9,120,8.32,11.9,7,3.21,4,FALSE
Cust_2119,37,510,346-2020,yes,No,0,180.5,119,29.39,183,86,15.56,226.4,100,10.19,9.8,1,2.65,0,TRUE
Cust_2120,111,408,329-9067,no,No,0,123.1,109,42.47,242.4,106,20.6,231.8,78,10.43,11.6,4,3.13,0,TRUE
Cust_2121,81,510,329-6144,no,No,0,200.2,84,26.27,216.2,91,18.38,229.8,82,10.34,13.7,3,3.7,1,FALSE
Cust_2122,46,510,332-1502,no,Yes,33,184.2,108,15.37,276.2,77,23.48,146.5,111,6.59,12.7,2,3.43,1,FALSE
Cust_2123,69,510,342-8320,no,Yes,24,274.7,78,45.7,246.6,89,20.96,271.9,102,12.24,16.4,3,4.43,0,FALSE
Cust_2124,125,408,411-5748,no,Yes,39,142,95,18.04,157.6,113,13.4,192.5,69,8.66,8.1,3,2.19,1,FALSE
Cust_2125,43,415,381-9367,no,Yes,21,151.5,117,4.59,160.9,97,13.68,279.5,96,12.58,10.7,3,2.89,3,FALSE
Cust_2126,127,415,400-1280,no,No,0,246.4,59,23.82,223.4,111,18.99,257.9,73,11.61,3.8,10,1.03,1,FALSE
Cust_2127,94,510,360-5794,no,No,0,232.7,112,41.65,180.4,91,15.33,262.9,105,11.83,9.7,6,2.62,1,FALSE
Cust_2128,46,408,373-3538,no,No,0,288,85,33.44,205.9,74,17.5,216.6,112,9.75,11.2,5,3.02,3,FALSE
Cust_2129,73,408,394-9942,no,Yes,23,170.8,98,22.3,106.5,97,9.05,221.7,96,9.98,10.2,6,2.75,2,FALSE
Cust_2130,146,408,380-3329,no,No,0,216.1,96,25.43,239.8,124,20.38,293.5,135,13.21,7.4,4,2,2,FALSE
Cust_2131,93,415,334-7618,no,No,0,138.7,70,40.77,251.8,99,21.4,168.6,112,7.59,10.9,10,2.94,1,FALSE
Cust_2132,52,408,327-9289,no,No,0,210.7,77,24.16,193,97,16.41,253.4,88,11.4,11,4,2.97,1,FALSE
Cust_2133,202,510,351-2589,no,No,0,181.8,137,19.62,178.7,70,15.19,185.7,113,8.36,6,3,1.62,3,FALSE
Cust_2134,129,510,368-6892,no,Yes,30,61.6,99,32.81,224.8,87,19.11,197.6,91,8.89,10.3,8,2.78,2,FALSE
Cust_2135,94,415,337-9303,no,No,0,207.7,49,35.04,224.6,115,19.09,256.7,74,11.55,13,1,3.51,1,FALSE
Cust_2136,100,415,377-5258,no,No,0,219.2,138,27.25,221.3,92,18.81,150.4,120,6.77,11.2,2,3.02,0,FALSE
Cust_2137,43,415,348-5767,no,No,0,227,108,33.98,288.4,80,24.51,180.6,103,8.13,11.3,7,3.05,1,FALSE
Cust_2138,130,415,373-3549,no,No,0,257.3,105,36.23,206.2,108,17.53,163.4,93,7.35,8.9,3,2.4,0,FALSE
Cust_2139,124,415,422-8344,no,No,0,121.1,102,30.31,235,120,19.98,239.7,119,10.79,10.9,1,2.94,3,FALSE
Cust_2140,92,510,411-2958,yes,No,0,301.5,120,42.89,207,112,17.6,284.6,95,12.81,12,5,3.24,3,TRUE
